item_id;item_name;Categoria (preencha: Arma/Armadura/etc);LEATHER;CLOTH;METALBAR;PLANKS;Livro;Porcentagem Diario
T4_MAIN_FIRESTAFF;Adept's Fire Staff;Armas;;;8;16;Imbuer's;0,15
T4_MAIN_FIRESTAFF@1;Adept's Fire Staff .1;Armas;;;8;16;Imbuer's;0,3
T4_MAIN_FIRESTAFF@2;Adept's Fire Staff .2;Armas;;;8;16;Imbuer's;0,6
T4_MAIN_FIRESTAFF@3;Adept's Fire Staff .3;Armas;;;8;16;Imbuer's;1,2
T4_MAIN_FIRESTAFF@4;Adept's Fire Staff .4;Armas;;;8;16;Imbuer's;2,4
T5_MAIN_FIRESTAFF;Expert's Fire Staff;Armas;;;8;16;Imbuer's;0,3
T5_MAIN_FIRESTAFF@1;Expert's Fire Staff .1;Armas;;;8;16;Imbuer's;0,6
T5_MAIN_FIRESTAFF@2;Expert's Fire Staff .2;Armas;;;8;16;Imbuer's;1,2
T5_MAIN_FIRESTAFF@3;Expert's Fire Staff .3;Armas;;;8;16;Imbuer's;2,4
T5_MAIN_FIRESTAFF@4;Expert's Fire Staff .4;Armas;;;8;16;Imbuer's;4,8
T6_MAIN_FIRESTAFF;Master's Fire Staff;Armas;;;8;16;Imbuer's;0,45
T6_MAIN_FIRESTAFF@1;Master's Fire Staff .1;Armas;;;8;16;Imbuer's;0,9
T6_MAIN_FIRESTAFF@2;Master's Fire Staff .2;Armas;;;8;16;Imbuer's;1,8
T6_MAIN_FIRESTAFF@3;Master's Fire Staff .3;Armas;;;8;16;Imbuer's;3,6
T6_MAIN_FIRESTAFF@4;Master's Fire Staff .4;Armas;;;8;16;Imbuer's;7,2
T7_MAIN_FIRESTAFF;Grandmaster's Fire Staff;Armas;;;8;16;Imbuer's;0,54
T7_MAIN_FIRESTAFF@1;Grandmaster's Fire Staff .1;Armas;;;8;16;Imbuer's;1,08
T7_MAIN_FIRESTAFF@2;Grandmaster's Fire Staff .2;Armas;;;8;16;Imbuer's;2,175
T7_MAIN_FIRESTAFF@3;Grandmaster's Fire Staff .3;Armas;;;8;16;Imbuer's;4,35
T7_MAIN_FIRESTAFF@4;Grandmaster's Fire Staff .4;Armas;;;8;16;Imbuer's;8,73
T8_MAIN_FIRESTAFF;Elder's Fire Staff;Armas;;;8;16;Imbuer's;0,57
T8_MAIN_FIRESTAFF@1;Elder's Fire Staff .1;Armas;;;8;16;Imbuer's;1,14
T8_MAIN_FIRESTAFF@2;Elder's Fire Staff .2;Armas;;;8;16;Imbuer's;2,28
T8_MAIN_FIRESTAFF@3;Elder's Fire Staff .3;Armas;;;8;16;Imbuer's;4,56
T8_MAIN_FIRESTAFF@4;Elder's Fire Staff .4;Armas;;;8;16;Imbuer's;9,12
T4_2H_FIRESTAFF;Adept's Great Fire Staff;Armas;;;12;20;Imbuer's;0,2
T4_2H_FIRESTAFF@1;Adept's Great Fire Staff .1;Armas;;;12;20;Imbuer's;0,4
T4_2H_FIRESTAFF@2;Adept's Great Fire Staff .2;Armas;;;12;20;Imbuer's;0,8
T4_2H_FIRESTAFF@3;Adept's Great Fire Staff .3;Armas;;;12;20;Imbuer's;1,6
T4_2H_FIRESTAFF@4;Adept's Great Fire Staff .4;Armas;;;12;20;Imbuer's;3,2
T5_2H_FIRESTAFF;Expert's Great Fire Staff;Armas;;;12;20;Imbuer's;0,4
T5_2H_FIRESTAFF@1;Expert's Great Fire Staff .1;Armas;;;12;20;Imbuer's;0,8
T5_2H_FIRESTAFF@2;Expert's Great Fire Staff .2;Armas;;;12;20;Imbuer's;1,6
T5_2H_FIRESTAFF@3;Expert's Great Fire Staff .3;Armas;;;12;20;Imbuer's;3,2
T5_2H_FIRESTAFF@4;Expert's Great Fire Staff .4;Armas;;;12;20;Imbuer's;6,4
T6_2H_FIRESTAFF;Master's Great Fire Staff;Armas;;;12;20;Imbuer's;0,6
T6_2H_FIRESTAFF@1;Master's Great Fire Staff .1;Armas;;;12;20;Imbuer's;1,2
T6_2H_FIRESTAFF@2;Master's Great Fire Staff .2;Armas;;;12;20;Imbuer's;2,4
T6_2H_FIRESTAFF@3;Master's Great Fire Staff .3;Armas;;;12;20;Imbuer's;4,8
T6_2H_FIRESTAFF@4;Master's Great Fire Staff .4;Armas;;;12;20;Imbuer's;9,6
T7_2H_FIRESTAFF;Grandmaster's Great Fire Staff;Armas;;;12;20;Imbuer's;0,72
T7_2H_FIRESTAFF@1;Grandmaster's Great Fire Staff .1;Armas;;;12;20;Imbuer's;1,44
T7_2H_FIRESTAFF@2;Grandmaster's Great Fire Staff .2;Armas;;;12;20;Imbuer's;2,9
T7_2H_FIRESTAFF@3;Grandmaster's Great Fire Staff .3;Armas;;;12;20;Imbuer's;5,8
T7_2H_FIRESTAFF@4;Grandmaster's Great Fire Staff .4;Armas;;;12;20;Imbuer's;11,64
T8_2H_FIRESTAFF;Vendetta's Wrath;Armas;;;12;20;Imbuer's;0,76
T8_2H_FIRESTAFF@1;Vendetta's Wrath .1;Armas;;;12;20;Imbuer's;1,52
T8_2H_FIRESTAFF@2;Vendetta's Wrath .2;Armas;;;12;20;Imbuer's;3,04
T8_2H_FIRESTAFF@3;Vendetta's Wrath .3;Armas;;;12;20;Imbuer's;6,08
T8_2H_FIRESTAFF@4;Vendetta's Wrath .4;Armas;;;12;20;Imbuer's;12,16
T4_2H_INFERNOSTAFF;Adept's Infernal Staff;Armas;;;12;20;Imbuer's;0,2
T4_2H_INFERNOSTAFF@1;Adept's Infernal Staff .1;Armas;;;12;20;Imbuer's;0,4
T4_2H_INFERNOSTAFF@2;Adept's Infernal Staff .2;Armas;;;12;20;Imbuer's;0,8
T4_2H_INFERNOSTAFF@3;Adept's Infernal Staff .3;Armas;;;12;20;Imbuer's;1,6
T4_2H_INFERNOSTAFF@4;Adept's Infernal Staff .4;Armas;;;12;20;Imbuer's;3,2
T5_2H_INFERNOSTAFF;Expert's Infernal Staff;Armas;;;12;20;Imbuer's;0,4
T5_2H_INFERNOSTAFF@1;Expert's Infernal Staff .1;Armas;;;12;20;Imbuer's;0,8
T5_2H_INFERNOSTAFF@2;Expert's Infernal Staff .2;Armas;;;12;20;Imbuer's;1,6
T5_2H_INFERNOSTAFF@3;Expert's Infernal Staff .3;Armas;;;12;20;Imbuer's;3,2
T5_2H_INFERNOSTAFF@4;Expert's Infernal Staff .4;Armas;;;12;20;Imbuer's;6,4
T6_2H_INFERNOSTAFF;Master's Infernal Staff;Armas;;;12;20;Imbuer's;0,6
T6_2H_INFERNOSTAFF@1;Master's Infernal Staff .1;Armas;;;12;20;Imbuer's;1,2
T6_2H_INFERNOSTAFF@2;Master's Infernal Staff .2;Armas;;;12;20;Imbuer's;2,4
T6_2H_INFERNOSTAFF@3;Master's Infernal Staff .3;Armas;;;12;20;Imbuer's;4,8
T6_2H_INFERNOSTAFF@4;Master's Infernal Staff .4;Armas;;;12;20;Imbuer's;9,6
T7_2H_INFERNOSTAFF;Grandmaster's Infernal Staff;Armas;;;12;20;Imbuer's;0,72
T7_2H_INFERNOSTAFF@1;Grandmaster's Infernal Staff .1;Armas;;;12;20;Imbuer's;1,44
T7_2H_INFERNOSTAFF@2;Grandmaster's Infernal Staff .2;Armas;;;12;20;Imbuer's;2,9
T7_2H_INFERNOSTAFF@3;Grandmaster's Infernal Staff .3;Armas;;;12;20;Imbuer's;5,8
T7_2H_INFERNOSTAFF@4;Grandmaster's Infernal Staff .4;Armas;;;12;20;Imbuer's;11,64
T8_2H_INFERNOSTAFF;Elder's Infernal Staff;Armas;;;12;20;Imbuer's;0,76
T8_2H_INFERNOSTAFF@1;Elder's Infernal Staff .1;Armas;;;12;20;Imbuer's;1,52
T8_2H_INFERNOSTAFF@2;Elder's Infernal Staff .2;Armas;;;12;20;Imbuer's;3,04
T8_2H_INFERNOSTAFF@3;Elder's Infernal Staff .3;Armas;;;12;20;Imbuer's;6,08
T8_2H_INFERNOSTAFF@4;Elder's Infernal Staff .4;Armas;;;12;20;Imbuer's;12,16
T4_MAIN_FROSTSTAFF;Adept's Frost Staff;Armas;;;8;16;Imbuer's;0,15
T4_MAIN_FROSTSTAFF@1;Adept's Frost Staff .1;Armas;;;8;16;Imbuer's;0,3
T4_MAIN_FROSTSTAFF@2;Adept's Frost Staff .2;Armas;;;8;16;Imbuer's;0,6
T4_MAIN_FROSTSTAFF@3;Adept's Frost Staff .3;Armas;;;8;16;Imbuer's;1,2
T4_MAIN_FROSTSTAFF@4;Adept's Frost Staff .4;Armas;;;8;16;Imbuer's;2,4
T5_MAIN_FROSTSTAFF;Expert's Frost Staff;Armas;;;8;16;Imbuer's;0,3
T5_MAIN_FROSTSTAFF@1;Expert's Frost Staff .1;Armas;;;8;16;Imbuer's;0,6
T5_MAIN_FROSTSTAFF@2;Expert's Frost Staff .2;Armas;;;8;16;Imbuer's;1,2
T5_MAIN_FROSTSTAFF@3;Expert's Frost Staff .3;Armas;;;8;16;Imbuer's;2,4
T5_MAIN_FROSTSTAFF@4;Expert's Frost Staff .4;Armas;;;8;16;Imbuer's;4,8
T6_MAIN_FROSTSTAFF;Master's Frost Staff;Armas;;;8;16;Imbuer's;0,45
T6_MAIN_FROSTSTAFF@1;Master's Frost Staff .1;Armas;;;8;16;Imbuer's;0,9
T6_MAIN_FROSTSTAFF@2;Master's Frost Staff .2;Armas;;;8;16;Imbuer's;1,8
T6_MAIN_FROSTSTAFF@3;Master's Frost Staff .3;Armas;;;8;16;Imbuer's;3,6
T6_MAIN_FROSTSTAFF@4;Master's Frost Staff .4;Armas;;;8;16;Imbuer's;7,2
T7_MAIN_FROSTSTAFF;Grandmaster's Frost Staff;Armas;;;8;16;Imbuer's;0,54
T7_MAIN_FROSTSTAFF@1;Grandmaster's Frost Staff .1;Armas;;;8;16;Imbuer's;1,08
T7_MAIN_FROSTSTAFF@2;Grandmaster's Frost Staff .2;Armas;;;8;16;Imbuer's;2,175
T7_MAIN_FROSTSTAFF@3;Grandmaster's Frost Staff .3;Armas;;;8;16;Imbuer's;4,35
T7_MAIN_FROSTSTAFF@4;Grandmaster's Frost Staff .4;Armas;;;8;16;Imbuer's;8,73
T8_MAIN_FROSTSTAFF;Elder's Frost Staff;Armas;;;8;16;Imbuer's;0,57
T8_MAIN_FROSTSTAFF@1;Elder's Frost Staff .1;Armas;;;8;16;Imbuer's;1,14
T8_MAIN_FROSTSTAFF@2;Elder's Frost Staff .2;Armas;;;8;16;Imbuer's;2,28
T8_MAIN_FROSTSTAFF@3;Elder's Frost Staff .3;Armas;;;8;16;Imbuer's;4,56
T8_MAIN_FROSTSTAFF@4;Elder's Frost Staff .4;Armas;;;8;16;Imbuer's;9,12
T4_2H_FROSTSTAFF;Adept's Great Frost Staff;Armas;;;12;20;Imbuer's;0,2
T4_2H_FROSTSTAFF@1;Adept's Great Frost Staff .1;Armas;;;12;20;Imbuer's;0,4
T4_2H_FROSTSTAFF@2;Adept's Great Frost Staff .2;Armas;;;12;20;Imbuer's;0,8
T4_2H_FROSTSTAFF@3;Adept's Great Frost Staff .3;Armas;;;12;20;Imbuer's;1,6
T4_2H_FROSTSTAFF@4;Adept's Great Frost Staff .4;Armas;;;12;20;Imbuer's;3,2
T5_2H_FROSTSTAFF;Expert's Great Frost Staff;Armas;;;12;20;Imbuer's;0,4
T5_2H_FROSTSTAFF@1;Expert's Great Frost Staff .1;Armas;;;12;20;Imbuer's;0,8
T5_2H_FROSTSTAFF@2;Expert's Great Frost Staff .2;Armas;;;12;20;Imbuer's;1,6
T5_2H_FROSTSTAFF@3;Expert's Great Frost Staff .3;Armas;;;12;20;Imbuer's;3,2
T5_2H_FROSTSTAFF@4;Expert's Great Frost Staff .4;Armas;;;12;20;Imbuer's;6,4
T6_2H_FROSTSTAFF;Master's Great Frost Staff;Armas;;;12;20;Imbuer's;0,6
T6_2H_FROSTSTAFF@1;Master's Great Frost Staff .1;Armas;;;12;20;Imbuer's;1,2
T6_2H_FROSTSTAFF@2;Master's Great Frost Staff .2;Armas;;;12;20;Imbuer's;2,4
T6_2H_FROSTSTAFF@3;Master's Great Frost Staff .3;Armas;;;12;20;Imbuer's;4,8
T6_2H_FROSTSTAFF@4;Master's Great Frost Staff .4;Armas;;;12;20;Imbuer's;9,6
T7_2H_FROSTSTAFF;Grandmaster's Great Frost Staff;Armas;;;12;20;Imbuer's;0,72
T7_2H_FROSTSTAFF@1;Grandmaster's Great Frost Staff .1;Armas;;;12;20;Imbuer's;1,44
T7_2H_FROSTSTAFF@2;Grandmaster's Great Frost Staff .2;Armas;;;12;20;Imbuer's;2,9
T7_2H_FROSTSTAFF@3;Grandmaster's Great Frost Staff .3;Armas;;;12;20;Imbuer's;5,8
T7_2H_FROSTSTAFF@4;Grandmaster's Great Frost Staff .4;Armas;;;12;20;Imbuer's;11,64
T8_2H_FROSTSTAFF;Elder's Great Frost Staff;Armas;;;12;20;Imbuer's;0,76
T8_2H_FROSTSTAFF@1;Elder's Great Frost Staff .1;Armas;;;12;20;Imbuer's;1,52
T8_2H_FROSTSTAFF@2;Elder's Great Frost Staff .2;Armas;;;12;20;Imbuer's;3,04
T8_2H_FROSTSTAFF@3;Elder's Great Frost Staff .3;Armas;;;12;20;Imbuer's;6,08
T8_2H_FROSTSTAFF@4;Elder's Great Frost Staff .4;Armas;;;12;20;Imbuer's;12,16
T4_2H_GLACIALSTAFF;Adept's Glacial Staff;Armas;;;12;20;Imbuer's;0,2
T4_2H_GLACIALSTAFF@1;Adept's Glacial Staff .1;Armas;;;12;20;Imbuer's;0,4
T4_2H_GLACIALSTAFF@2;Adept's Glacial Staff .2;Armas;;;12;20;Imbuer's;0,8
T4_2H_GLACIALSTAFF@3;Adept's Glacial Staff .3;Armas;;;12;20;Imbuer's;1,6
T4_2H_GLACIALSTAFF@4;Adept's Glacial Staff .4;Armas;;;12;20;Imbuer's;3,2
T5_2H_GLACIALSTAFF;Expert's Glacial Staff;Armas;;;12;20;Imbuer's;0,4
T5_2H_GLACIALSTAFF@1;Expert's Glacial Staff .1;Armas;;;12;20;Imbuer's;0,8
T5_2H_GLACIALSTAFF@2;Expert's Glacial Staff .2;Armas;;;12;20;Imbuer's;1,6
T5_2H_GLACIALSTAFF@3;Expert's Glacial Staff .3;Armas;;;12;20;Imbuer's;3,2
T5_2H_GLACIALSTAFF@4;Expert's Glacial Staff .4;Armas;;;12;20;Imbuer's;6,4
T6_2H_GLACIALSTAFF;Master's Glacial Staff;Armas;;;12;20;Imbuer's;0,6
T6_2H_GLACIALSTAFF@1;Master's Glacial Staff .1;Armas;;;12;20;Imbuer's;1,2
T6_2H_GLACIALSTAFF@2;Master's Glacial Staff .2;Armas;;;12;20;Imbuer's;2,4
T6_2H_GLACIALSTAFF@3;Master's Glacial Staff .3;Armas;;;12;20;Imbuer's;4,8
T6_2H_GLACIALSTAFF@4;Master's Glacial Staff .4;Armas;;;12;20;Imbuer's;9,6
T7_2H_GLACIALSTAFF;Grandmaster's Glacial Staff;Armas;;;12;20;Imbuer's;0,72
T7_2H_GLACIALSTAFF@1;Grandmaster's Glacial Staff .1;Armas;;;12;20;Imbuer's;1,44
T7_2H_GLACIALSTAFF@2;Grandmaster's Glacial Staff .2;Armas;;;12;20;Imbuer's;2,9
T7_2H_GLACIALSTAFF@3;Grandmaster's Glacial Staff .3;Armas;;;12;20;Imbuer's;5,8
T7_2H_GLACIALSTAFF@4;Grandmaster's Glacial Staff .4;Armas;;;12;20;Imbuer's;11,64
T8_2H_GLACIALSTAFF;Elder's Glacial Staff;Armas;;;12;20;Imbuer's;0,76
T8_2H_GLACIALSTAFF@1;Elder's Glacial Staff .1;Armas;;;12;20;Imbuer's;1,52
T8_2H_GLACIALSTAFF@2;Elder's Glacial Staff .2;Armas;;;12;20;Imbuer's;3,04
T8_2H_GLACIALSTAFF@3;Elder's Glacial Staff .3;Armas;;;12;20;Imbuer's;6,08
T8_2H_GLACIALSTAFF@4;Elder's Glacial Staff .4;Armas;;;12;20;Imbuer's;12,16
T4_MAIN_ARCANESTAFF;Adept's Arcane Staff;Armas;;;8;16;Imbuer's;0,15
T4_MAIN_ARCANESTAFF@1;Adept's Arcane Staff .1;Armas;;;8;16;Imbuer's;0,3
T4_MAIN_ARCANESTAFF@2;Adept's Arcane Staff .2;Armas;;;8;16;Imbuer's;0,6
T4_MAIN_ARCANESTAFF@3;Adept's Arcane Staff .3;Armas;;;8;16;Imbuer's;1,2
T4_MAIN_ARCANESTAFF@4;Adept's Arcane Staff .4;Armas;;;8;16;Imbuer's;2,4
T5_MAIN_ARCANESTAFF;Expert's Arcane Staff;Armas;;;8;16;Imbuer's;0,3
T5_MAIN_ARCANESTAFF@1;Expert's Arcane Staff .1;Armas;;;8;16;Imbuer's;0,6
T5_MAIN_ARCANESTAFF@2;Expert's Arcane Staff .2;Armas;;;8;16;Imbuer's;1,2
T5_MAIN_ARCANESTAFF@3;Expert's Arcane Staff .3;Armas;;;8;16;Imbuer's;2,4
T5_MAIN_ARCANESTAFF@4;Expert's Arcane Staff .4;Armas;;;8;16;Imbuer's;4,8
T6_MAIN_ARCANESTAFF;Master's Arcane Staff;Armas;;;8;16;Imbuer's;0,45
T6_MAIN_ARCANESTAFF@1;Master's Arcane Staff .1;Armas;;;8;16;Imbuer's;0,9
T6_MAIN_ARCANESTAFF@2;Master's Arcane Staff .2;Armas;;;8;16;Imbuer's;1,8
T6_MAIN_ARCANESTAFF@3;Master's Arcane Staff .3;Armas;;;8;16;Imbuer's;3,6
T6_MAIN_ARCANESTAFF@4;Master's Arcane Staff .4;Armas;;;8;16;Imbuer's;7,2
T7_MAIN_ARCANESTAFF;Grandmaster's Arcane Staff;Armas;;;8;16;Imbuer's;0,54
T7_MAIN_ARCANESTAFF@1;Grandmaster's Arcane Staff .1;Armas;;;8;16;Imbuer's;1,08
T7_MAIN_ARCANESTAFF@2;Grandmaster's Arcane Staff .2;Armas;;;8;16;Imbuer's;2,175
T7_MAIN_ARCANESTAFF@3;Grandmaster's Arcane Staff .3;Armas;;;8;16;Imbuer's;4,35
T7_MAIN_ARCANESTAFF@4;Grandmaster's Arcane Staff .4;Armas;;;8;16;Imbuer's;8,73
T8_MAIN_ARCANESTAFF;Elder's Arcane Staff;Armas;;;8;16;Imbuer's;0,57
T8_MAIN_ARCANESTAFF@1;Elder's Arcane Staff .1;Armas;;;8;16;Imbuer's;1,14
T8_MAIN_ARCANESTAFF@2;Elder's Arcane Staff .2;Armas;;;8;16;Imbuer's;2,28
T8_MAIN_ARCANESTAFF@3;Elder's Arcane Staff .3;Armas;;;8;16;Imbuer's;4,56
T8_MAIN_ARCANESTAFF@4;Elder's Arcane Staff .4;Armas;;;8;16;Imbuer's;9,12
T4_2H_ARCANESTAFF;Adept's Great Arcane Staff;Armas;;;12;20;Imbuer's;0,2
T4_2H_ARCANESTAFF@1;Adept's Great Arcane Staff .1;Armas;;;12;20;Imbuer's;0,4
T4_2H_ARCANESTAFF@2;Adept's Great Arcane Staff .2;Armas;;;12;20;Imbuer's;0,8
T4_2H_ARCANESTAFF@3;Adept's Great Arcane Staff .3;Armas;;;12;20;Imbuer's;1,6
T4_2H_ARCANESTAFF@4;Adept's Great Arcane Staff .4;Armas;;;12;20;Imbuer's;3,2
T5_2H_ARCANESTAFF;Expert's Great Arcane Staff;Armas;;;12;20;Imbuer's;0,4
T5_2H_ARCANESTAFF@1;Expert's Great Arcane Staff .1;Armas;;;12;20;Imbuer's;0,8
T5_2H_ARCANESTAFF@2;Expert's Great Arcane Staff .2;Armas;;;12;20;Imbuer's;1,6
T5_2H_ARCANESTAFF@3;Expert's Great Arcane Staff .3;Armas;;;12;20;Imbuer's;3,2
T5_2H_ARCANESTAFF@4;Expert's Great Arcane Staff .4;Armas;;;12;20;Imbuer's;6,4
T6_2H_ARCANESTAFF;Master's Great Arcane Staff;Armas;;;12;20;Imbuer's;0,6
T6_2H_ARCANESTAFF@1;Master's Great Arcane Staff .1;Armas;;;12;20;Imbuer's;1,2
T6_2H_ARCANESTAFF@2;Master's Great Arcane Staff .2;Armas;;;12;20;Imbuer's;2,4
T6_2H_ARCANESTAFF@3;Master's Great Arcane Staff .3;Armas;;;12;20;Imbuer's;4,8
T6_2H_ARCANESTAFF@4;Master's Great Arcane Staff .4;Armas;;;12;20;Imbuer's;9,6
T7_2H_ARCANESTAFF;Grandmaster's Great Arcane Staff;Armas;;;12;20;Imbuer's;0,72
T7_2H_ARCANESTAFF@1;Grandmaster's Great Arcane Staff .1;Armas;;;12;20;Imbuer's;1,44
T7_2H_ARCANESTAFF@2;Grandmaster's Great Arcane Staff .2;Armas;;;12;20;Imbuer's;2,9
T7_2H_ARCANESTAFF@3;Grandmaster's Great Arcane Staff .3;Armas;;;12;20;Imbuer's;5,8
T7_2H_ARCANESTAFF@4;Grandmaster's Great Arcane Staff .4;Armas;;;12;20;Imbuer's;11,64
T8_2H_ARCANESTAFF;Elder's Great Arcane Staff;Armas;;;12;20;Imbuer's;0,76
T8_2H_ARCANESTAFF@1;Elder's Great Arcane Staff .1;Armas;;;12;20;Imbuer's;1,52
T8_2H_ARCANESTAFF@2;Elder's Great Arcane Staff .2;Armas;;;12;20;Imbuer's;3,04
T8_2H_ARCANESTAFF@3;Elder's Great Arcane Staff .3;Armas;;;12;20;Imbuer's;6,08
T8_2H_ARCANESTAFF@4;Elder's Great Arcane Staff .4;Armas;;;12;20;Imbuer's;12,16
T4_2H_ENIGMATICSTAFF;Adept's Enigmatic Staff;Armas;;;12;20;Imbuer's;0,2
T4_2H_ENIGMATICSTAFF@1;Adept's Enigmatic Staff .1;Armas;;;12;20;Imbuer's;0,4
T4_2H_ENIGMATICSTAFF@2;Adept's Enigmatic Staff .2;Armas;;;12;20;Imbuer's;0,8
T4_2H_ENIGMATICSTAFF@3;Adept's Enigmatic Staff .3;Armas;;;12;20;Imbuer's;1,6
T4_2H_ENIGMATICSTAFF@4;Adept's Enigmatic Staff .4;Armas;;;12;20;Imbuer's;3,2
T5_2H_ENIGMATICSTAFF;Expert's Enigmatic Staff;Armas;;;12;20;Imbuer's;0,4
T5_2H_ENIGMATICSTAFF@1;Expert's Enigmatic Staff .1;Armas;;;12;20;Imbuer's;0,8
T5_2H_ENIGMATICSTAFF@2;Expert's Enigmatic Staff .2;Armas;;;12;20;Imbuer's;1,6
T5_2H_ENIGMATICSTAFF@3;Expert's Enigmatic Staff .3;Armas;;;12;20;Imbuer's;3,2
T5_2H_ENIGMATICSTAFF@4;Expert's Enigmatic Staff .4;Armas;;;12;20;Imbuer's;6,4
T6_2H_ENIGMATICSTAFF;Master's Enigmatic Staff;Armas;;;12;20;Imbuer's;0,6
T6_2H_ENIGMATICSTAFF@1;Master's Enigmatic Staff .1;Armas;;;12;20;Imbuer's;1,2
T6_2H_ENIGMATICSTAFF@2;Master's Enigmatic Staff .2;Armas;;;12;20;Imbuer's;2,4
T6_2H_ENIGMATICSTAFF@3;Master's Enigmatic Staff .3;Armas;;;12;20;Imbuer's;4,8
T6_2H_ENIGMATICSTAFF@4;Master's Enigmatic Staff .4;Armas;;;12;20;Imbuer's;9,6
T7_2H_ENIGMATICSTAFF;Grandmaster's Enigmatic Staff;Armas;;;12;20;Imbuer's;0,72
T7_2H_ENIGMATICSTAFF@1;Grandmaster's Enigmatic Staff .1;Armas;;;12;20;Imbuer's;1,44
T7_2H_ENIGMATICSTAFF@2;Grandmaster's Enigmatic Staff .2;Armas;;;12;20;Imbuer's;2,9
T7_2H_ENIGMATICSTAFF@3;Grandmaster's Enigmatic Staff .3;Armas;;;12;20;Imbuer's;5,8
T7_2H_ENIGMATICSTAFF@4;Grandmaster's Enigmatic Staff .4;Armas;;;12;20;Imbuer's;11,64
T8_2H_ENIGMATICSTAFF;Elder's Enigmatic Staff;Armas;;;12;20;Imbuer's;0,76
T8_2H_ENIGMATICSTAFF@1;Elder's Enigmatic Staff .1;Armas;;;12;20;Imbuer's;1,52
T8_2H_ENIGMATICSTAFF@2;Elder's Enigmatic Staff .2;Armas;;;12;20;Imbuer's;3,04
T8_2H_ENIGMATICSTAFF@3;Elder's Enigmatic Staff .3;Armas;;;12;20;Imbuer's;6,08
T8_2H_ENIGMATICSTAFF@4;Elder's Enigmatic Staff .4;Armas;;;12;20;Imbuer's;12,16
T4_MAIN_HOLYSTAFF;Adept's Holy Staff;Armas;;8;;16;Imbuer's;0,15
T4_MAIN_HOLYSTAFF@1;Adept's Holy Staff .1;Armas;;8;;16;Imbuer's;0,3
T4_MAIN_HOLYSTAFF@2;Adept's Holy Staff .2;Armas;;8;;16;Imbuer's;0,6
T4_MAIN_HOLYSTAFF@3;Adept's Holy Staff .3;Armas;;8;;16;Imbuer's;1,2
T4_MAIN_HOLYSTAFF@4;Adept's Holy Staff .4;Armas;;8;;16;Imbuer's;2,4
T5_MAIN_HOLYSTAFF;Expert's Holy Staff;Armas;;8;;16;Imbuer's;0,3
T5_MAIN_HOLYSTAFF@1;Expert's Holy Staff .1;Armas;;8;;16;Imbuer's;0,6
T5_MAIN_HOLYSTAFF@2;Expert's Holy Staff .2;Armas;;8;;16;Imbuer's;1,2
T5_MAIN_HOLYSTAFF@3;Expert's Holy Staff .3;Armas;;8;;16;Imbuer's;2,4
T5_MAIN_HOLYSTAFF@4;Expert's Holy Staff .4;Armas;;8;;16;Imbuer's;4,8
T6_MAIN_HOLYSTAFF;Master's Holy Staff;Armas;;8;;16;Imbuer's;0,45
T6_MAIN_HOLYSTAFF@1;Master's Holy Staff .1;Armas;;8;;16;Imbuer's;0,9
T6_MAIN_HOLYSTAFF@2;Master's Holy Staff .2;Armas;;8;;16;Imbuer's;1,8
T6_MAIN_HOLYSTAFF@3;Master's Holy Staff .3;Armas;;8;;16;Imbuer's;3,6
T6_MAIN_HOLYSTAFF@4;Master's Holy Staff .4;Armas;;8;;16;Imbuer's;7,2
T7_MAIN_HOLYSTAFF;Grandmaster's Holy Staff;Armas;;8;;16;Imbuer's;0,54
T7_MAIN_HOLYSTAFF@1;Grandmaster's Holy Staff .1;Armas;;8;;16;Imbuer's;1,08
T7_MAIN_HOLYSTAFF@2;Grandmaster's Holy Staff .2;Armas;;8;;16;Imbuer's;2,175
T7_MAIN_HOLYSTAFF@3;Grandmaster's Holy Staff .3;Armas;;8;;16;Imbuer's;4,35
T7_MAIN_HOLYSTAFF@4;Grandmaster's Holy Staff .4;Armas;;8;;16;Imbuer's;8,73
T8_MAIN_HOLYSTAFF;Elder's Holy Staff;Armas;;8;;16;Imbuer's;0,57
T8_MAIN_HOLYSTAFF@1;Elder's Holy Staff .1;Armas;;8;;16;Imbuer's;1,14
T8_MAIN_HOLYSTAFF@2;Elder's Holy Staff .2;Armas;;8;;16;Imbuer's;2,28
T8_MAIN_HOLYSTAFF@3;Elder's Holy Staff .3;Armas;;8;;16;Imbuer's;4,56
T8_MAIN_HOLYSTAFF@4;Elder's Holy Staff .4;Armas;;8;;16;Imbuer's;9,12
T4_2H_HOLYSTAFF;Adept's Great Holy Staff;Armas;;12;;20;Imbuer's;0,2
T4_2H_HOLYSTAFF@1;Adept's Great Holy Staff .1;Armas;;12;;20;Imbuer's;0,4
T4_2H_HOLYSTAFF@2;Adept's Great Holy Staff .2;Armas;;12;;20;Imbuer's;0,8
T4_2H_HOLYSTAFF@3;Adept's Great Holy Staff .3;Armas;;12;;20;Imbuer's;1,6
T4_2H_HOLYSTAFF@4;Adept's Great Holy Staff .4;Armas;;12;;20;Imbuer's;3,2
T5_2H_HOLYSTAFF;Expert's Great Holy Staff;Armas;;12;;20;Imbuer's;0,4
T5_2H_HOLYSTAFF@1;Expert's Great Holy Staff .1;Armas;;12;;20;Imbuer's;0,8
T5_2H_HOLYSTAFF@2;Expert's Great Holy Staff .2;Armas;;12;;20;Imbuer's;1,6
